game_year,fielding_team,player_with_id,pitcher
2017,ARI,"Banda, Anthony - 607455",607455
2017,ARI,"Barrett, Jake - 545332",545332
2017,ARI,"Bracho, Silvino - 611093",611093
2017,ARI,"Bradley, Archie - 605151",605151
2017,ARI,"Chafin, Andrew - 605177",605177
2017,ARI,"Corbin, Patrick - 571578",571578
2017,ARI,"De La Rosa, Jorge - 407822",407822
2017,ARI,"De La Rosa, Rubby - 523989",523989
2017,ARI,"Delgado, Randall - 517414",517414
2017,ARI,"Descalso, Daniel - 518614",518614
2017,ARI,"Godley, Zack - 643327",643327
2017,ARI,"Greinke, Zack - 425844",425844
2017,ARI,"Hernandez, David - 456696",456696
2017,ARI,"Hoover, J.J. - 543331",543331
2017,ARI,"Koch, Matt - 571863",571863
2017,ARI,"McFarland, T.J. - 519008",519008
2017,ARI,"Miller, Shelby - 571946",571946
2017,ARI,"Ray, Robbie - 592662",592662
2017,ARI,"Rodney, Fernando - 407845",407845
2017,ARI,"Sherfy, Jimmie - 642073",642073
2017,ARI,"Shipley, Braden - 640463",640463
2017,ARI,"Walker, Taijuan - 592836",592836
2017,ARI,"Wilhelmsen, Tom - 452666",452666
2017,ATL,"Blair, Aaron - 594760",594760
2017,ATL,"Brothers, Rex - 571521",571521
2017,ATL,"Collmenter, Josh - 518567",518567
2017,ATL,"Colon, Bartolo - 112526",112526
2017,ATL,"Dickey, R.A. - 285079",285079
2017,ATL,"Foltynewicz, Mike - 592314",592314
2017,ATL,"Freeman, Sam - 518693",518693
2017,ATL,"Fried, Max - 608331",608331
2017,ATL,"García, Jaime - 448802",448802
2017,ATL,"Gohara, Luiz - 627894",627894
2017,ATL,"Hursh, Jason - 592422",592422
2017,ATL,"Jackson, Luke - 592426",592426
2017,ATL,"Johnson, Jim - 462382",462382
2017,ATL,"Krol, Ian - 571871",571871
2017,ATL,"Minter, A.J. - 621345",621345
2017,ATL,"Morris, Akeel - 592570",592570
2017,ATL,"Motte, Jason - 435400",435400
2017,ATL,"Newcomb, Sean - 656794",656794
2017,ATL,"O'Flaherty, Eric - 447714",447714
2017,ATL,"Ramirez, José - 542432",542432
2017,ATL,"Roe, Chaz - 475054",475054
2017,ATL,"Sims, Lucas - 608371",608371
2017,ATL,"Teheran, Julio - 527054",527054
2017,ATL,"Vizcaíno, Arodys - 527055",527055
2017,ATL,"Winkler, Dan - 595465",595465
2017,ATL,"Wisler, Matt - 605538",605538
2017,BAL,"Aquino, Jayson - 593969",593969
2017,BAL,"Asher, Alec - 594742",594742
2017,BAL,"Bleier, Richard - 542947",542947
2017,BAL,"Brach, Brad - 542960",542960
2017,BAL,"Britton, Zack - 502154",502154
2017,BAL,"Bundy, Dylan - 605164",605164
2017,BAL,"Castro, Miguel - 612434",612434
2017,BAL,"Crichton, Stefan - 592233",592233
2017,BAL,"Drake, Oliver - 543118",543118
2017,BAL,"Gausman, Kevin - 592332",592332
2017,BAL,"Givens, Mychal - 571710",571710
2017,BAL,"Hart, Donnie - 643354",643354
2017,BAL,"Hellickson, Jeremy - 476451",476451
2017,BAL,"Jackson, Edwin - 429719",429719
2017,BAL,"Jiménez, Ubaldo - 434622",434622
2017,BAL,"Miley, Wade - 489119",489119
2017,BAL,"Nuño, Vidal - 573064",573064
2017,BAL,"O'Day, Darren - 503285",503285
2017,BAL,"Rodríguez, Richard - 593144",593144
2017,BAL,"Scott, Tanner - 656945",656945
2017,BAL,"Tillman, Chris - 501957",501957
2017,BAL,"Verrett, Logan - 548337",548337
2017,BAL,"Wilson, Tyler - 592869",592869
2017,BAL,"Wright Jr., Mike - 605541",605541
2017,BAL,"Yacabonis, Jimmy - 642231",642231
2017,BAL,"Ynoa, Gabriel - 593679",593679
2017,BOS,"Abad, Fernando - 472551",472551
2017,BOS,"Barnes, Matt - 598264",598264
2017,BOS,"Boyer, Blaine - 430641",430641
2017,BOS,"Elías, Roenis - 606273",606273
2017,BOS,"Fister, Doug - 450729",450729
2017,BOS,"Hembree, Heath - 592390",592390
2017,BOS,"Johnson, Brian - 598271",598271
2017,BOS,"Kelly, Joe - 523260",523260
2017,BOS,"Kendrick, Kyle - 452718",452718
2017,BOS,"Kimbrel, Craig - 518886",518886
2017,BOS,"Maddox, Austin - 545348",545348
2017,BOS,"Martin, Kyle - 573016",573016
2017,BOS,"Moreland, Mitch - 519048",519048
2017,BOS,"Pomeranz, Drew - 519141",519141
2017,BOS,"Porcello, Rick - 519144",519144
2017,BOS,"Price, David - 456034",456034
2017,BOS,"Ramirez, Noé - 598287",598287
2017,BOS,"Reed, Addison - 592665",592665
2017,BOS,"Rodriguez, Eduardo - 593958",593958
2017,BOS,"Ross Jr., Robbie - 543726",543726
2017,BOS,"Sale, Chris - 519242",519242
2017,BOS,"Scott, Robby - 582494",582494
2017,BOS,"Smith, Carson - 605476",605476
2017,BOS,"Taylor, Ben - 664701",664701
2017,BOS,"Velázquez, Hector - 584171",584171
2017,BOS,"Workman, Brandon - 519443",519443
2017,BOS,"Wright, Steven - 453214",453214
2017,CHC,"Anderson, Brett - 474463",474463
2017,CHC,"Arrieta, Jake - 453562",453562
2017,CHC,"Butler, Eddie - 572750",572750
2017,CHC,"Davis, Wade - 451584",451584
2017,CHC,"Duensing, Brian - 488846",488846
2017,CHC,"Edwards Jr., Carl - 605218",605218
2017,CHC,"Floro, Dylan - 571670",571670
2017,CHC,"Frankoff, Seth - 571676",571676
2017,CHC,"Grimm, Justin - 518748",518748
2017,CHC,"Hendricks, Kyle - 543294",543294
2017,CHC,"Jay, Jon - 445055",445055
2017,CHC,"Johnson, Pierce - 572955",572955
2017,CHC,"Lackey, John - 407793",407793
2017,CHC,"Leathersich, Jack - 605333",605333
2017,CHC,"Lester, Jon - 452657",452657
2017,CHC,"Maples, Dillon - 596027",596027
2017,CHC,"Martin, Leonys - 547982",547982
2017,CHC,"Montero, Miguel - 471083",471083
2017,CHC,"Montgomery, Mike - 543557",543557
2017,CHC,"Peña, Félix - 570240",570240
2017,CHC,"Quintana, José - 500779",500779
2017,CHC,"Rondón, Héctor - 444468",444468
2017,CHC,"Rosscup, Zac - 573127",573127
2017,CHC,"Strop, Pedro - 467008",467008
2017,CHC,"Tseng, Jen-Ho - 627500",627500
2017,CHC,"Uehara, Koji - 493157",493157
2017,CHC,"Wilson, Justin - 458677",458677
2017,CHC,"Zastryzny, Rob - 642239",642239
2017,CIN,"Adleman, Tim - 534947",534947
2017,CIN,"Arroyo, Bronson - 276520",276520
2017,CIN,"Astin, Barrett - 592120",592120
2017,CIN,"Bailey, Homer - 456701",456701
2017,CIN,"Bonilla, Lisalverto - 570810",570810
2017,CIN,"Brice, Austin - 592169",592169
2017,CIN,"Buchanan, Jake - 594772",594772
2017,CIN,"Castillo, Luis - 622491",622491
2017,CIN,"Chacin, Alejandro - 591701",591701
2017,CIN,"Cingrani, Tony - 571561",571561
2017,CIN,"Davis, Rookie - 606959",606959
2017,CIN,"Farrell, Luke - 608652",608652
2017,CIN,"Feldman, Scott - 444857",444857
2017,CIN,"Finnegan, Brandon - 605232",605232
2017,CIN,"Garrett, Amir - 607237",607237
2017,CIN,"Gennett, Scooter - 571697",571697
2017,CIN,"Hernández, Ariel - 554374",554374
2017,CIN,"Iglesias, Raisel - 628452",628452
2017,CIN,"Lorenzen, Michael - 547179",547179
2017,CIN,"Mahle, Tyler - 641816",641816
2017,CIN,"McGuire, Deck - 592547",592547
2017,CIN,"Mella, Keury - 622492",622492
2017,CIN,"Peralta, Wandy - 593974",593974
2017,CIN,"Reed, Cody - 642003",642003
2017,CIN,"Romano, Sal - 607219",607219
2017,CIN,"Shackelford, Kevin - 594992",594992
2017,CIN,"Stephens, Jackson - 623451",623451
2017,CIN,"Stephenson, Robert - 596112",596112
2017,CIN,"Storen, Drew - 519322",519322
2017,CIN,"Wojciechowski, Asher - 592879",592879
2017,CIN,"Wood, Blake - 502028",502028
2017,CLE,"Allen, Cody - 592102",592102
2017,CLE,"Armstrong, Shawn - 542888",542888
2017,CLE,"Bauer, Trevor - 545333",545333
2017,CLE,"Breslow, Craig - 444520",444520
2017,CLE,"Carrasco, Carlos - 471911",471911
2017,CLE,"Clevinger, Mike - 605182",605182
2017,CLE,"Crockett, Kyle - 641490",641490
2017,CLE,"Goody, Nick - 580792",580792
2017,CLE,"Kluber, Corey - 446372",446372
2017,CLE,"Logan, Boone - 457429",457429
2017,CLE,"Martinez, Michael - 492841",492841
2017,CLE,"McAllister, Zach - 502083",502083
2017,CLE,"Merritt, Ryan - 607320",607320
2017,CLE,"Miller, Andrew - 453192",453192
2017,CLE,"Olson, Tyler - 621397",621397
2017,CLE,"Otero, Dan - 519096",519096
2017,CLE,"Salazar, Danny - 517593",517593
2017,CLE,"Shaw, Bryan - 543766",543766
2017,CLE,"Smith, Joe - 501925",501925
2017,CLE,"Tomlin, Josh - 458708",458708
2017,COL,"Anderson, Tyler - 542881",542881
2017,COL,"Bettis, Chad - 518452",518452
2017,COL,"Carle, Shane - 641438",641438
2017,COL,"Chatwood, Tyler - 543022",543022
2017,COL,"Díaz, Jairo - 545064",545064
2017,COL,"Dunn, Mike - 445197",445197
2017,COL,"Estévez, Carlos - 608032",608032
2017,COL,"Freeland, Kyle - 607536",607536
2017,COL,"Gray, Jon - 592351",592351
2017,COL,"Hoffman, Jeff - 656546",656546
2017,COL,"Holland, Greg - 518813",518813
2017,COL,"Lyles, Jordan - 543475",543475
2017,COL,"Márquez, Germán - 608566",608566
2017,COL,"McGee, Jake - 459429",459429
2017,COL,"Neshek, Pat - 450212",450212
2017,COL,"Oberg, Scott - 623184",623184
2017,COL,"Ottavino, Adam - 493603",493603
2017,COL,"Qualls, Chad - 430589",430589
2017,COL,"Rosscup, Zac - 573127",573127
2017,COL,"Rusin, Chris - 543734",543734
2017,COL,"Senzatela, Antonio - 622608",622608
2017,CWS,"Alburquerque, Al - 456379",456379
2017,CWS,"Beck, Chris - 571476",571476
2017,CWS,"Brantly, Rob - 542963",542963
2017,CWS,"Bummer, Aaron - 607481",607481
2017,CWS,"Clippard, Tyler - 461325",461325
2017,CWS,"Covey, Dylan - 592229",592229
2017,CWS,"Danish, Tyler - 641501",641501
2017,CWS,"Farquhar, Danny - 543144",543144
2017,CWS,"Fry, Jace - 605240",605240
2017,CWS,"Fulmer, Carson - 608334",608334
2017,CWS,"Giolito, Lucas - 608337",608337
2017,CWS,"Goldberg, Brad - 643329",643329
2017,CWS,"González, Miguel - 456068",456068
2017,CWS,"Holland, Derek - 502706",502706
2017,CWS,"Holmberg, David - 571787",571787
2017,CWS,"Infante, Gregory - 500872",500872
2017,CWS,"Jennings, Dan - 543359",543359
2017,CWS,"Jones, Nate - 518858",518858
2017,CWS,"Kahnle, Tommy - 592454",592454
2017,CWS,"López, Reynaldo - 625643",625643
2017,CWS,"Minaya, Juan - 573668",573668
2017,CWS,"Pelfrey, Mike - 460059",460059
2017,CWS,"Petricka, Jake - 502593",502593
2017,CWS,"Putnam, Zach - 474029",474029
2017,CWS,"Quintana, José - 500779",500779
2017,CWS,"Robertson, David - 502085",502085
2017,CWS,"Rodón, Carlos - 607074",607074
2017,CWS,"Shields, James - 448306",448306
2017,CWS,"Swarzak, Anthony - 461872",461872
2017,CWS,"Volstad, Chris - 458690",458690
2017,CWS,"Ynoa, Michael - 573589",573589
2017,DET,"Alcántara, Victor - 622505",622505
2017,DET,"Bell, Chad - 518445",518445
2017,DET,"Boyd, Matthew - 571510",571510
2017,DET,"Cuevas, William - 571035",571035
2017,DET,"Farmer, Buck - 571656",571656
2017,DET,"Ferrell, Jeff - 594815",594815
2017,DET,"Fulmer, Michael - 605242",605242
2017,DET,"Greene, Shane - 572888",572888
2017,DET,"Hardy, Blaine - 543278",543278
2017,DET,"Jaye, Myles - 594867",594867
2017,DET,"Jiménez, Joe - 641729",641729
2017,DET,"Labourt, Jairo - 607951",607951
2017,DET,"Leon, Arcenio - 455376",455376
2017,DET,"Lewicki, Artie - 592499",592499
2017,DET,"Mujica, Edward - 465629",465629
2017,DET,"Norris, Daniel - 596057",596057
2017,DET,"Reininger, Zac - 643617",643617
2017,DET,"Rodríguez, Francisco - 408061",408061
2017,DET,"Romine, Andrew - 461865",461865
2017,DET,"Rondón, Bruce - 541652",541652
2017,DET,"Ryan, Kyle - 594986",594986
2017,DET,"Sánchez, Aníbal - 434671",434671
2017,DET,"Saupold, Warwick - 599683",599683
2017,DET,"Stumpf, Daniel - 621385",621385
2017,DET,"VerHagen, Drew - 572403",572403
2017,DET,"Verlander, Justin - 434378",434378
2017,DET,"Wilson, Alex - 543935",543935
2017,DET,"Wilson, Justin - 458677",458677
2017,DET,"Zimmermann, Jordan - 519455",519455
2017,HOU,"Aoki, Norichika - 493114",493114
2017,HOU,"Clippard, Tyler - 461325",461325
2017,HOU,"Davis, J.D. - 605204",605204
2017,HOU,"Devenski, Chris - 606965",606965
2017,HOU,"Díaz, Dayan - 500765",500765
2017,HOU,"Feliz, Michael - 593140",593140
2017,HOU,"Fiers, Mike - 571666",571666
2017,HOU,"Giles, Ken - 571704",571704
2017,HOU,"Gregerson, Luke - 502381",502381
2017,HOU,"Guduan, Reymin - 594056",594056
2017,HOU,"Gustave, Jandel - 594311",594311
2017,HOU,"Harris, Will - 501789",501789
2017,HOU,"Hoyt, James - 624586",624586
2017,HOU,"Jankowski, Jordan - 543357",543357
2017,HOU,"Keuchel, Dallas - 572971",572971
2017,HOU,"Liriano, Francisco - 434538",434538
2017,HOU,"Martes, Francis - 642564",642564
2017,HOU,"McCullers Jr., Lance - 621121",621121
2017,HOU,"McHugh, Collin - 543521",543521
2017,HOU,"Morton, Charlie - 450203",450203
2017,HOU,"Musgrove, Joe - 605397",605397
2017,HOU,"Paulino, David - 600944",600944
2017,HOU,"Peacock, Brad - 502748",502748
2017,HOU,"Sipp, Tony - 448609",448609
2017,HOU,"Tolliver, Ashur - 572208",572208
2017,HOU,"Verlander, Justin - 434378",434378
2017,HOU,"White, Tyler - 643603",643603
2017,KC,"Alburquerque, Al - 456379",456379
2017,KC,"Alexander, Scott - 518397",518397
2017,KC,"Almonte, Miguel - 602083",602083
2017,KC,"Buchter, Ryan - 488748",488748
2017,KC,"Cahill, Trevor - 502239",502239
2017,KC,"Duffy, Danny - 518633",518633
2017,KC,"Farrell, Luke - 608652",608652
2017,KC,"Feliz, Neftalí - 491703",491703
2017,KC,"Flynn, Brian - 543169",543169
2017,KC,"Garcia, Onelki - 607162",607162
2017,KC,"Gaviglio, Sam - 543208",543208
2017,KC,"Hammel, Jason - 434628",434628
2017,KC,"Herrera, Kelvin - 516969",516969
2017,KC,"Junis, Jakob - 596001",596001
2017,KC,"Karns, Nate - 501992",501992
2017,KC,"Kennedy, Ian - 453178",453178
2017,KC,"Machado, Andres - 600921",600921
2017,KC,"Maness, Seth - 595307",595307
2017,KC,"Maurer, Brandon - 543506",543506
2017,KC,"McCarthy, Kevin - 641838",641838
2017,KC,"Minor, Mike - 501985",501985
2017,KC,"Morin, Mike - 573046",573046
2017,KC,"Moylan, Peter - 493247",493247
2017,KC,"Skoglund, Eric - 607215",607215
2017,KC,"Soria, Joakim - 465657",465657
2017,KC,"Strahm, Matt - 621381",621381
2017,KC,"Vargas, Jason - 450306",450306
2017,KC,"Wood, Travis - 475243",475243
2017,KC,"Young, Chris - 432934",432934
2017,LAA,"Álvarez, José - 501625",501625
2017,LAA,"Bailey, Andrew - 457732",457732
2017,LAA,"Bedrosian, Cam - 592135",592135
2017,LAA,"Bridwell, Parker - 592170",592170
2017,LAA,"Chavez, Jesse - 445926",445926
2017,LAA,"Guerra, Deolis - 500610",500610
2017,LAA,"Gurka, Jason - 543261",543261
2017,LAA,"Heaney, Andrew - 571760",571760
2017,LAA,"Hernandez, David - 456696",456696
2017,LAA,"Magnifico, Damien - 571911",571911
2017,LAA,"Meyer, Alex - 543542",543542
2017,LAA,"Middleton, Keynan - 641871",641871
2017,LAA,"Morin, Mike - 573046",573046
2017,LAA,"Nolasco, Ricky - 445060",445060
2017,LAA,"Norris, Bud - 502032",502032
2017,LAA,"Paredes, Eduardo - 622161",622161
2017,LAA,"Parker, Blake - 453284",453284
2017,LAA,"Petit, Yusmeiro - 433589",433589
2017,LAA,"Pounders, Brooks - 572044",572044
2017,LAA,"Ramírez, JC - 500724",500724
2017,LAA,"Ramirez, Noé - 598287",598287
2017,LAA,"Richards, Garrett - 572070",572070
2017,LAA,"Salas, Fernando - 477569",477569
2017,LAA,"Scribner, Troy - 644428",644428
2017,LAA,"Shoemaker, Matt - 533167",533167
2017,LAA,"Skaggs, Tyler - 572140",572140
2017,LAA,"Street, Huston - 434718",434718
2017,LAA,"Váldez, José A. - 572308",572308
2017,LAA,"Wood, Blake - 502028",502028
2017,LAA,"Wright, Daniel - 642229",642229
2017,LAA,"Yates, Kirby - 489446",489446
2017,LAD,"Avilán, Luis - 501593",501593
2017,LAD,"Báez, Pedro - 520980",520980
2017,LAD,"Buehler, Walker - 621111",621111
2017,LAD,"Castillo, Fabio - 503566",503566
2017,LAD,"Cingrani, Tony - 571561",571561
2017,LAD,"Darvish, Yu - 506433",506433
2017,LAD,"Dayton, Grant - 594795",594795
2017,LAD,"Fields, Josh - 451661",451661
2017,LAD,"Font, Wilmer - 521655",521655
2017,LAD,"Hatcher, Chris - 501822",501822
2017,LAD,"Hill, Rich - 448179",448179
2017,LAD,"Jansen, Kenley - 445276",445276
2017,LAD,"Kershaw, Clayton - 477132",477132
2017,LAD,"Liberatore, Adam - 571893",571893
2017,LAD,"Maeda, Kenta - 628317",628317
2017,LAD,"McCarthy, Brandon - 435221",435221
2017,LAD,"Morrow, Brandon - 453344",453344
2017,LAD,"Paredes, Edward - 487675",487675
2017,LAD,"Ravin, Josh - 502051",502051
2017,LAD,"Romo, Sergio - 489265",489265
2017,LAD,"Ryu, Hyun Jin - 547943",547943
2017,LAD,"Stewart, Brock - 592779",592779
2017,LAD,"Stripling, Ross - 548389",548389
2017,LAD,"Urías, Julio - 628711",628711
2017,LAD,"Watson, Tony - 453265",453265
2017,LAD,"Wood, Alex - 622072",622072
2017,MIA,"Barraclough, Kyle - 607457",607457
2017,MIA,"Cervenka, Hunter - 543017",543017
2017,MIA,"Chen, Wei-Yin - 612672",612672
2017,MIA,"Conley, Adam - 543045",543045
2017,MIA,"Despaigne, Odrisamer - 628333",628333
2017,MIA,"Ellington, Brian - 623395",623395
2017,MIA,"García, Jarlín - 606424",606424
2017,MIA,"Guerra, Javy - 457915",457915
2017,MIA,"Koehler, Tom - 543408",543408
2017,MIA,"Locke, Jeff - 502046",502046
2017,MIA,"McGowan, Dustin - 430661",430661
2017,MIA,"Nicolino, Justin - 592593",592593
2017,MIA,"O'Grady, Chris - 622217",622217
2017,MIA,"Peters, Dillon - 596071",596071
2017,MIA,"Phelps, David - 475479",475479
2017,MIA,"Ramos, AJ - 573109",573109
2017,MIA,"Steckenrider, Drew - 608716",608716
2017,MIA,"Straily, Dan - 573185",573185
2017,MIA,"Tazawa, Junichi - 547749",547749
2017,MIA,"Ureña, José - 570632",570632
2017,MIA,"Vólquez, Edinson - 450172",450172
2017,MIA,"Wittgren, Nick - 621295",621295
2017,MIA,"Worley, Vance - 474699",474699
2017,MIA,"Ziegler, Brad - 446899",446899
2017,MIL,"Anderson, Chase - 502624",502624
2017,MIL,"Barnes, Jacob - 606930",606930
2017,MIL,"Blazek, Michael - 518468",518468
2017,MIL,"Davies, Zach - 605200",605200
2017,MIL,"Drake, Oliver - 543118",543118
2017,MIL,"Espino, Paolo - 502179",502179
2017,MIL,"Feliz, Neftalí - 491703",491703
2017,MIL,"Garza, Matt - 490063",490063
2017,MIL,"Goforth, David - 592341",592341
2017,MIL,"Guerra, Junior - 448855",448855
2017,MIL,"Hader, Josh - 623352",623352
2017,MIL,"Hughes, Jared - 453172",453172
2017,MIL,"Jeffress, Jeremy - 502026",502026
2017,MIL,"Jungmann, Taylor - 543380",543380
2017,MIL,"Knebel, Corey - 608349",608349
2017,MIL,"López, Jorge - 605347",605347
2017,MIL,"Mariñez, Jhan - 501697",501697
2017,MIL,"Milone, Tommy - 543548",543548
2017,MIL,"Nelson, Jimmy - 519076",519076
2017,MIL,"Peralta, Wily - 503449",503449
2017,MIL,"Pérez, Hernán - 541650",541650
2017,MIL,"Scahill, Rob - 543746",543746
2017,MIL,"Suter, Brent - 608718",608718
2017,MIL,"Swarzak, Anthony - 461872",461872
2017,MIL,"Torres, Carlos - 448614",448614
2017,MIL,"Wang, Wei-Chung - 623913",623913
2017,MIL,"Webb, Tyler - 643778",643778
2017,MIL,"Wilkerson, Aaron - 658792",658792
2017,MIL,"Williams, Taylor - 592865",592865
2017,MIL,"Woodruff, Brandon - 605540",605540
2017,MIN,"Belisle, Matt - 279571",279571
2017,MIN,"Berríos, José - 621244",621244
2017,MIN,"Boshers, Buddy - 542953",542953
2017,MIN,"Breslow, Craig - 444520",444520
2017,MIN,"Busenitz, Alan - 641427",641427
2017,MIN,"Colon, Bartolo - 112526",112526
2017,MIN,"Curtiss, John - 595928",595928
2017,MIN,"Duffey, Tyler - 608648",608648
2017,MIN,"Enns, Dietrich - 608650",608650
2017,MIN,"García, Jaime - 448802",448802
2017,MIN,"Gee, Dillon - 518716",518716
2017,MIN,"Gibson, Kyle - 502043",502043
2017,MIN,"Gimenez, Chris - 460269",460269
2017,MIN,"Haley, Justin - 595234",595234
2017,MIN,"Heston, Chris - 518790",518790
2017,MIN,"Hildenberger, Trevor - 657610",657610
2017,MIN,"Hughes, Phil - 461833",461833
2017,MIN,"Jorge, Felix - 602928",602928
2017,MIN,"Kintzler, Brandon - 445213",445213
2017,MIN,"Mejía, Adalberto - 606167",606167
2017,MIN,"Melville, Tim - 543532",543532
2017,MIN,"Moya, Gabriel - 622382",622382
2017,MIN,"Perkins, Glen - 450282",450282
2017,MIN,"Pressly, Ryan - 519151",519151
2017,MIN,"Rogers, Taylor - 573124",573124
2017,MIN,"Rosario, Randy - 600968",600968
2017,MIN,"Rucinski, Drew - 607968",607968
2017,MIN,"Santana, Ervin - 429722",429722
2017,MIN,"Santiago, Héctor - 502327",502327
2017,MIN,"Slegers, Aaron - 642083",642083
2017,MIN,"Tepesch, Nick - 519344",519344
2017,MIN,"Tonkin, Michael - 543859",543859
2017,MIN,"Turley, Nik - 543867",543867
2017,MIN,"Wheeler, Jason - 605528",605528
2017,MIN,"Wilk, Adam - 573244",573244
2017,MIN,"Wimmers, Alex - 592872",592872
2017,NYM,"Blevins, Jerry - 460283",460283
2017,NYM,"Bradford, Chasen - 607473",607473
2017,NYM,"Callahan, Jamie - 621094",621094
2017,NYM,"deGrom, Jacob - 594798",594798
2017,NYM,"Edgin, Josh - 572831",572831
2017,NYM,"Familia, Jeurys - 544727",544727
2017,NYM,"Flexen, Chris - 623167",623167
2017,NYM,"Gilmartin, Sean - 543219",543219
2017,NYM,"Goeddel, Erik - 592340",592340
2017,NYM,"Gsellman, Robert - 607229",607229
2017,NYM,"Harvey, Matt - 518774",518774
2017,NYM,"Lugo, Seth - 607625",607625
2017,NYM,"Matz, Steven - 571927",571927
2017,NYM,"McGowan, Kevin - 641850",641850
2017,NYM,"Milone, Tommy - 543548",543548
2017,NYM,"Montero, Rafael - 606160",606160
2017,NYM,"Pill, Tyler - 543652",543652
2017,NYM,"Plawecki, Kevin - 608700",608700
2017,NYM,"Ramírez, Neil - 519166",519166
2017,NYM,"Ramos, AJ - 573109",573109
2017,NYM,"Reed, Addison - 592665",592665
2017,NYM,"Rhame, Jacob - 642008",642008
2017,NYM,"Robles, Hansel - 570663",570663
2017,NYM,"Salas, Fernando - 477569",477569
2017,NYM,"Sewald, Paul - 623149",623149
2017,NYM,"Smoker, Josh - 519294",519294
2017,NYM,"Syndergaard, Noah - 592789",592789
2017,NYM,"Wheeler, Zack - 554430",554430
2017,NYM,"Wilk, Adam - 573244",573244
2017,NYY,"Betances, Dellin - 476454",476454
2017,NYY,"Cessa, Luis - 570666",570666
2017,NYY,"Chapman, Aroldis - 547973",547973
2017,NYY,"Clippard, Tyler - 461325",461325
2017,NYY,"Gallegos, Giovanny - 606149",606149
2017,NYY,"García, Jaime - 448802",448802
2017,NYY,"Germán, Domingo - 593334",593334
2017,NYY,"Gray, Sonny - 543243",543243
2017,NYY,"Green, Chad - 643338",643338
2017,NYY,"Heller, Ben - 621294",621294
2017,NYY,"Herrera, Ronald - 622703",622703
2017,NYY,"Holder, Jonathan - 656547",656547
2017,NYY,"Kahnle, Tommy - 592454",592454
2017,NYY,"Layne, Tommy - 518927",518927
2017,NYY,"Mitchell, Bryan - 571951",571951
2017,NYY,"Montgomery, Jordan - 656756",656756
2017,NYY,"Pineda, Michael - 501381",501381
2017,NYY,"Robertson, David - 502085",502085
2017,NYY,"Sabathia, CC - 282332",282332
2017,NYY,"Severino, Luis - 622663",622663
2017,NYY,"Shreve, Chasen - 592741",592741
2017,NYY,"Smith, Caleb - 592761",592761
2017,NYY,"Tanaka, Masahiro - 547888",547888
2017,NYY,"Warren, Adam - 476589",476589
2017,NYY,"Webb, Tyler - 643778",643778
2017,OAK,"Alcántara, Raúl - 593417",593417
2017,OAK,"Axford, John - 446099",446099
2017,OAK,"Blackburn, Paul - 621112",621112
2017,OAK,"Brady, Michael - 572728",572728
2017,OAK,"Casilla, Santiago - 433586",433586
2017,OAK,"Castro, Simon - 501563",501563
2017,OAK,"Cotton, Jharel - 605194",605194
2017,OAK,"Coulombe, Danny - 543056",543056
2017,OAK,"Doolittle, Sean - 448281",448281
2017,OAK,"Dull, Ryan - 623430",623430
2017,OAK,"Gossett, Daniel - 605254",605254
2017,OAK,"Graveman, Kendall - 608665",608665
2017,OAK,"Gray, Sonny - 543243",543243
2017,OAK,"Hahn, Jesse - 534910",534910
2017,OAK,"Hatcher, Chris - 501822",501822
2017,OAK,"Hendriks, Liam - 521230",521230
2017,OAK,"Madson, Ryan - 425492",425492
2017,OAK,"Manaea, Sean - 640455",640455
2017,OAK,"Mengden, Daniel - 596043",596043
2017,OAK,"Moll, Sam - 594580",594580
2017,OAK,"Montas, Frankie - 593423",593423
2017,OAK,"Neal, Zach - 594943",594943
2017,OAK,"Smith, Chris - 434672",434672
2017,OAK,"Smith, Josh A. - 595001",595001
2017,OAK,"Treinen, Blake - 595014",595014
2017,OAK,"Triggs, Andrew - 592811",592811
2017,OAK,"Valdez, César - 491624",491624
2017,OAK,"Wahl, Bobby - 592833",592833
2017,PHI,"Alvarez III, Henderson - 506693",506693
2017,PHI,"Anderson, Drew - 623454",623454
2017,PHI,"Arano, Víctor - 644364",644364
2017,PHI,"Beato, Pedro - 474039",474039
2017,PHI,"Benoit, Joaquín - 276542",276542
2017,PHI,"Blanco, Andrés - 433217",433217
2017,PHI,"Buchholz, Clay - 453329",453329
2017,PHI,"Curtis, Zac - 657205",657205
2017,PHI,"Eflin, Zach - 621107",621107
2017,PHI,"Eickhoff, Jerad - 595191",595191
2017,PHI,"Fien, Casey - 502272",502272
2017,PHI,"García, Luis - 472610",472610
2017,PHI,"Gómez, Jeanmar - 491646",491646
2017,PHI,"Hellickson, Jeremy - 476451",476451
2017,PHI,"Leiter Jr., Mark - 643410",643410
2017,PHI,"Lively, Ben - 594902",594902
2017,PHI,"Milner, Hoby - 571948",571948
2017,PHI,"Morgan, Adam - 605388",605388
2017,PHI,"Neris, Héctor - 593576",593576
2017,PHI,"Neshek, Pat - 450212",450212
2017,PHI,"Nicasio, Juan - 504379",504379
2017,PHI,"Nola, Aaron - 605400",605400
2017,PHI,"Pinto, Ricardo - 620982",620982
2017,PHI,"Pivetta, Nick - 601713",601713
2017,PHI,"Ramos, Edubray - 591693",591693
2017,PHI,"Ríos, Yacksel - 605441",605441
2017,PHI,"Rodríguez, Joely - 570257",570257
